"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NOMO2",33.4206934219017,0.798423518793968,2.43882647631297,0.327380207878105,0.743380334249507,0.85206298445189
"CDCA2",442.526975142552,0.116260753770963,0.083500194015032,1.39234112138749,0.163819124785953,0.315749510429055
"INTS5",1148.11055647773,0.0595318318080376,0.0747267045598782,0.796660740744093,0.425648090464403,0.602259762276612
"NOC4L",616.90634597389,0.0237748404117048,0.0827886564650524,0.287175096527154,0.77397825367014,0.871451534556493
"ZNF470",7.22742323665876,5.9761258100524,1.29842637678831,4.60259119568604,4.17266756621176e-06,3.58428768413112e-05
"FBXO21",157.310111087125,0.0418295784233388,0.152265351896006,0.274715014955652,0.783535194575662,0.877589228395057
"LYRM4",447.967582831685,-0.617363708506719,0.084053766680563,-7.34486665961017,2.05964325109888e-13,5.32421637418894e-12
"MAPK11",364.90901487951,0.052760557724571,0.126042265910206,0.418594170325044,0.675512750819975,0.80597791640121
"TLCD2",14.1169579802573,0.438550006956101,0.399147453602891,1.09871678498145,0.271891618892382,0.448731696220761
"NR2C1",43.9591510949447,0.424435627564267,0.330048383116988,1.28598002376465,0.19845003343299,0.36073271813392
"WDR5B",120.255354635782,0.740900787668754,0.15159276238879,4.88744169572268,1.02154734162533e-06,9.85865082379789e-06
"ZFP41",432.164247106255,0.221095511878098,0.10725040602978,2.06148880981118,0.0392564299539085,0.105612114418974
"HHIPL1",13.2814007809718,0.954837870016435,0.433849899885679,2.20084842768902,0.0277467559240692,0.0800780501554848
"MX2",2682.96679148578,0.595967198916802,0.103309778219918,5.76873950545274,7.98666460563238e-09,1.1319088112541e-07
"KDELR1",3073.44358758735,-0.269369993428673,0.113675630396925,-2.36963712000633,0.0178055513430902,0.0555829558435137
"RBBP7",24.1800606636651,0.750748776978353,0.409284382450514,1.83429617441883,0.0666100417350604,0.160917923715571
"HNRNPA1",8087.62025254063,-0.524608884639041,0.0338812833850969,-15.4837371027627,4.46749401231423e-54,2.25386887051359e-51
"FLRT2",9.49933350583783,0.276723918722725,0.374073065763205,0.739759004455822,0.459446238299185,0.632385138984879
"CD300C",1.91248051894667,2.16896377590662,1.01086200942752,2.1456576225819,0.0319003045066442,0.0893432312460575
"STING1",5.7233975477385,4.44377851773204,0.99169276525248,4.4810032637484,7.42929751750359e-06,6.03258958421292e-05
"PRMT3",89.2927744708319,0.547287743311618,0.234058124141269,2.33825570173883,0.0193739875150808,0.0593911889092105
"ALG12",882.492401662552,-0.273396694529882,0.0927063470815122,-2.94906123622256,0.00318740812537225,0.0128239527142636
"C12orf60",11.5749953025993,-0.459510931957683,0.371849177519824,-1.23574545739902,0.216553194765071,0.383096283549538
"ANKRD17",1884.11070456902,0.236331263199078,0.112534443105089,2.10007937728347,0.0357218591108483,0.097861924261821
"TMEM89",1.65436356068093,0.308263223984904,1.06580998640497,0.289229063263603,0.772406092548247,0.870391322574368
"SOCS3",1.08138568874055,1.86123463111202,1.33005666129247,1.39936491826098,0.161703581383483,0.312952303344576
"ADSS1",3.95610559716523,0.174242489664282,0.828960869112356,0.210193865786281,0.833516367019185,0.909005990100351
"ADAP2",114.145204610055,-0.308205330280502,0.149331072231219,-2.06390622979849,0.0390266079667779,0.105198847173091
"DNAJA1",3587.56229785467,0.641567808640122,0.124923217367188,5.1356971278954,2.8110005394397e-07,2.99175415932349e-06
"KANK3",2.33422499681842,2.5874396499545,1.67384234616486,1.54580845435228,0.122150834631283,0.255557763147958
"EVI2B",687.941450718789,0.28034604348966,0.134520449447509,2.08404034212697,0.0371564978399677,0.101145394632797
"PTTG1IP",912.900061635318,0.386971369578609,0.0710077946354725,5.44970269200974,5.04540919746984e-08,6.17436423420866e-07
"UBE2G2",2.65570266127705,-4.74736112010137,2.8136878789579,-1.68723800376168,0.0915575965554469,0.205606159565868
"LRRC8B",260.59735434014,0.0528737486562566,0.276529090348992,0.191205014233864,0.848364975302113,0.917537678124653
"CCR4",4.80263144387022,1.02598092340154,0.573584854508559,1.78871690097289,0.0736604196781639,0.174021638411325
"RPS27L",65.8777469325901,0.664909718751629,0.172170158284304,3.86193359742208,0.000112493145300352,0.000688933175566132
"RPL9P7",2.48010344902159,0.287183767701177,1.0455197947553,0.274680373477186,0.783561811067015,0.877589228395057
"BOLA2",39.4433142249142,-0.538753300113835,0.327399886672129,-1.64555127245161,0.0998561783160979,0.219807795483243
"COPG2",2.14256866708645,-0.392998623561706,2.14274336390138,-0.183409096106664,0.854477039265898,0.921500082033316
"CDK10",21.1633098794434,0.411630256080717,0.49681748162836,0.828534162549123,0.40736805603995,0.586372121540716
"IL3RA",3.79490327721606,5.34743435693551,2.05448776466173,2.60280662115112,0.0092464091603126,0.0318934113065855
"PDE6G",2.73753154794369,3.1656754573937,1.69365735112434,1.86913572293247,0.0616039341214558,0.151151920834088
"INPP5J",4.36610784878361,-1.0014100926417,1.05582065109623,-0.948466097534622,0.342892224089413,0.522479895342022
"H2AC21",1.65557182626328,-0.955450559193687,1.05333258738984,-0.907073958056589,0.36436768838174,0.545169257578749
"NPLOC4",3725.90940790131,0.175491618411283,0.0425927055172587,4.12022707362822,3.7849918366296e-05,0.000259811175101119
"PDGFB",5.77028355294932,1.15925904800425,0.753927630197198,1.53762642669169,0.124139982131297,0.258817144440481
"CSTF2T",719.153298778474,0.205348265236437,0.0645460421910575,3.18142303177323,0.00146553459031466,0.00651327736146283
"DUT",42.5290281357674,-0.326651785162709,0.335084061607551,-0.974835340110215,0.32964194398871,0.510445504638409
"CLN8",26.8377525658192,1.3411199261238,1.75259021853733,0.765221619942089,0.444139587730081,0.618720644770011
"RTN4RL1",13.0543693582685,3.02291583960694,0.476026371760695,6.35031170316463,2.14879082860309e-10,3.852195921823e-09
"C11orf54",164.162152520915,0.263219486572769,0.232537240058836,1.13194551765631,0.257657340536594,0.432612142509452
"DMTF1",189.226687186532,-0.253292343267288,0.523257372337375,-0.484068369903397,0.628337348115181,0.770367595113417
"GLRX3",617.626534392067,-0.290853989424477,0.0858765020106175,-3.38688678060638,0.000706905540919286,0.003478832116524
"GLTPD2",5.61181996768146,-0.000505535505482423,0.562744892624875,-0.000898338682603401,0.999283229531186,0.999645314910391
"MORF4L1",77.0928471240306,-0.139780496730799,0.282168292008197,-0.495379887428096,0.620331989132904,0.763945291996664
"FBXW4",391.540590658082,-0.146797444633824,0.0994015362116827,-1.47681263518109,0.139725868667264,0.281326705233796
"PCYT2",58.0956492677591,-0.768068709525708,0.715666740807995,-1.07322118764182,0.28317188647955,0.46084705505349
"ACTE1P",2.55740413689983,1.06462618683653,0.933738271055011,1.14017623550295,0.254212886044786,0.428567077811895
"DDX59",201.068218932538,-0.335841434270514,0.103899278454378,-3.23237503923553,0.00122765816498809,0.00559315552100079
"MTA1",895.005940041969,-0.576709815246006,0.287996602834551,-2.00248825704835,0.0452322448208184,0.118524280088568
"PURA",175.2756361771,0.169605323735905,0.129503049013498,1.30966278421929,0.190309938703201,0.350786272380689
"GLRX5",938.176568915057,-0.0719909763825285,0.0595675785556886,-1.20855972540877,0.226832037159789,0.396202637093981
"IKZF1",741.66995929417,-0.143068408871853,0.269583123391602,-0.530702393651062,0.595625027051922,0.745322369671784
"SNORC",1.23566541305409,0.230932346267376,1.974888173652,0.116934391196607,0.906912044858456,0.950642711460713
"POFUT2",180.552648624361,0.0208499130164438,0.16415540763658,0.127013257233676,0.898929905777636,0.946216761879511
"POMK",2.45806725653675,-1.3614839506712,2.58407733336531,-0.526874305614571,0.598280878022341,0.747188024990536
"H2AC20",53.8711800347555,-1.12254961476088,0.180800681358887,-6.20876871881159,5.34013466522046e-10,9.01164045460919e-09
"ZNF789",63.2699282566911,0.864337481363856,0.161134730902078,5.36406693035729,8.13687305543604e-08,9.60011928694352e-07
"RBM43",185.011851383444,0.106119718223325,0.13242716276332,0.80134404459746,0.422932499170217,0.599883457242551
"C8orf33",1128.55959453078,-0.442531239812697,0.0905487323302102,-4.88721629143176,1.02271718195295e-06,9.85865082379789e-06
"TMEM121B",34.857824321089,1.6926975699565,0.322609638157176,5.24689088529903,1.5468745040935e-07,1.72341046444767e-06
"H1-5",6.63681559054418,-1.44093718296932,0.708596205404922,-2.03350959542029,0.0420010651401301,0.111819229159953
"TRAIP",282.258355445371,0.216594234570073,0.0754858164525846,2.86933684695752,0.00411333481021836,0.0158737695611558
"DRG1",987.578929039893,-0.0359767998858653,0.0843485765284809,-0.426525276021908,0.669725134066187,0.802402440318333
"SMDT1",215.356793260562,-0.18594404627346,0.10913108593971,-1.70385958017669,0.0884073238818725,0.200061426043503
"P4HB",5981.24279008165,-0.073971468239943,0.0998451330359804,-0.740862032937414,0.458777098080073,0.632147919780324
"H3C13",3.30547166608198,-0.320334966707311,0.944307995519904,-0.339227210006779,0.734438572633862,0.847360490720968
"EFCAB13",10.0401462774679,-0.587509662451645,0.405147724505341,-1.45011221072253,0.147027230555642,0.292275905902951
"FMNL1",314.43014498863,0.453832510519703,0.145411531893773,3.12102145276372,0.00180224904473089,0.00778174720471229
"NGRN",849.750580647088,0.116545608360397,0.0533127944107484,2.18607202358352,0.0288103364074206,0.0823050256142453
"SLC25A10",24.7829094757509,-0.204272206921663,1.45913237464723,-0.139995664869714,0.888663415590759,0.939648394394089
"CROT",106.638464355008,0.564658373773684,0.145131009921399,3.89068038649696,9.99635317267169e-05,0.000617403396848143
"NR2C2AP",216.998343455915,-0.402285195388697,0.13027646697266,-3.08793448837633,0.00201552897407692,0.00858979992533431
"RHEX",4.88481127242647,0.0417350996141877,1.81773756845455,0.02295991475253,0.981682247906377,0.99159532782816
"PKP3",76.8615097556867,-0.762616151275388,0.179761740171694,-4.24237187817052,2.21169808481818e-05,0.000161109658906755
"SLC6A17",7.25593700989617,-0.275982402705797,0.524517159579013,-0.526164678629972,0.598773793001238,0.747476136388196
"ZNF703",2.838484731408,3.17235143259925,1.07708059568939,2.94532409672535,0.00322616532637202,0.0129647703537815
"PSMG1",23.4714122779374,0.372989324891189,0.321653744596521,1.15959888904469,0.246212153525279,0.419411624571897
"DUSP8",5.09978624757685,1.70888099650294,2.27149426880532,0.752315786119819,0.451861176746361,0.625586132682438
"BMP8A",20.6321366932964,0.841296195232332,0.360651232819057,2.33271404247333,0.0196631586845305,0.0601574118974421
"EIF3C",11535.6420474641,-0.35714256131679,0.0610790015885486,-5.84722330143243,4.9984631345943e-09,7.27068336248048e-08
"DSE",1.7228664095206,-0.308483088675234,1.23814472355044,-0.249149459516044,0.80324517226496,0.890203438549742
"TBK1",495.619618191791,0.0402093258353895,0.118412644902016,0.339569527128306,0.734180729709273,0.847306311588229
"ZNF605",2.30634937464905,-0.00659463361839691,1.5326987694126,-0.00430262863780095,0.996567009631304,0.999027668914344
"KCNJ12",3.82958831982988,2.31723561836161,2.18853878668335,1.0588049124198,0.289688635981716,0.468250608923139
"LIMK2",677.331217229162,0.127394521374038,0.111878087873385,1.13869054964734,0.254832245772358,0.429312627616943
"RSRC2",151.80163700613,-0.0771667477336843,0.171657705946201,-0.449538500519569,0.653043241131684,0.789116898375421
"SS18L1",191.062997562521,0.353606255408855,0.0893025627170694,3.9596428663437,7.50619295274354e-05,0.000479701331109592
"IMMP2L",21.7464004088926,-1.28448560787429,0.3607980496004,-3.56012347987167,0.000370680451271929,0.00198873473173479
"RNLS",6.09343723509169,-1.61001874767899,0.581050694564883,-2.77087483543006,0.00559059122680306,0.0207225559178876
"SPATA32",2.30344461495847,-0.590339786214217,0.968749834003984,-0.609383109542591,0.542270530788318,0.702007165619614
"JAG2",242.044083302279,0.461928669468837,0.195467500862135,2.36319934225097,0.0181179211170612,0.0563504509009789
"UPP1",12.0842721764382,0.720281638435566,0.515936341877641,1.39606687874371,0.16269435661449,0.314146439880601
"DEXI",138.839862426737,0.0518194680524397,0.192457960453917,0.269250842782611,0.787736657461296,0.880336530083851
"RANBP1",4233.7317606951,-0.38751868416767,0.10614516583462,-3.65083686214636,0.000261387234852983,0.00145491507657685
"FTL",22446.3809211332,0.0212556221775167,0.0951823105349743,0.223314837158806,0.823290480442464,0.902175263318867
"SELENOF",488.510935945587,-0.315167122301597,0.207080849265989,-1.52195204635642,0.128021096678356,0.264479693579973
"PPIEL",3.18051096803434,2.75380599057644,2.46580316837335,1.11679878828004,0.264080367072603,0.440048936150437
"DGKA",2448.01766698086,0.0725067547076326,0.0932802760414572,0.777299958625851,0.436981819455492,0.611588465554457
"FBXL6",195.193011827926,0.233398989665802,0.164075880103376,1.42250640081131,0.154879294674059,0.303126865685624
"PTCH1",402.82888570219,-0.172626306268574,0.21961197396001,-0.786051430419764,0.431837357170994,0.607240181588127
"RPL29P16",6.1060500768679,-2.76363056564362,0.949167997219036,-2.91163479356739,0.00359542739073161,0.0141439953552748
"C1QTNF9",1.90661782748342,1.91704601931315,1.1373971879184,1.68546752152748,0.0918984059310991,0.206136755845449
"SOCS1",1055.39988292151,0.595495010970066,0.103127773085379,5.77434180099148,7.72544736171878e-09,1.09714069322187e-07
"CEP63",143.416271967427,0.384684913165331,0.211996228218441,1.81458376122123,0.0695878998792838,0.166307370140864
"EXOC7",982.358029317395,0.363184743835177,0.11196211243715,3.24381825181309,0.00117938974570796,0.00541413237437735
"PHF6",97.6136795801592,0.50678941369531,0.282594021332262,1.79334796718664,0.0729173019851417,0.17282802826286
"SRPRA",3273.55234027429,-0.105060397252765,0.0500895905372888,-2.0974497121224,0.0359537843612534,0.0982978885566927
"ZC3H11A",353.789328712621,0.372546375594323,0.229214116812084,1.62532038068033,0.104094310993045,0.226893710555501
"KIF21B",987.412313491758,0.0234613867872683,0.123936092140949,0.189302295900908,0.849855895990182,0.918453831382485
"SETD4",55.6650985681224,0.0969678861497583,0.416468042852194,0.232833918025668,0.815890373854353,0.898201668449277
"VCF2",20.1567239763162,-0.164319475479313,1.04037077306694,-0.157943186922592,0.874501566897772,0.932963878928576
"TMT1A",2774.82333405298,0.474356174908832,0.125352434725366,3.78417998779279,0.000154216193250708,0.000911301511829101
"AP2A2",14.5735898793732,-0.0539726339241445,0.599322306071399,-0.090056107335532,0.928242628705897,0.962116026930185
"C2CD4C",72.5154041678272,0.863459904629507,0.255080648795054,3.3850466850712,0.000711661496011027,0.00349725001457324
"GPRASP2",18.0102554270904,0.700075896636034,0.353889958890162,1.97823046133196,0.0479027138006862,0.124108307301928
"CHST6",16.941909285784,1.23571268771684,0.362091946875671,3.41270414429056,0.000643217307961992,0.00320656255655736
"SNAI3",98.7969194905521,-0.336104439087594,0.158276704801804,-2.12352436518354,0.033709935981546,0.0934227243758985
"C6orf120",482.262042523713,0.0613248082062567,0.057595737677768,1.06474559887316,0.286991069188146,0.465088602849632
"RGS19",293.23868856666,-0.248567622183147,0.14125273124897,-1.75973674976257,0.0784524517106387,0.18274681799083
"NSMCE3",2.7991169926993,-0.426559933340924,0.833789581202024,-0.511591824793468,0.608936708228114,0.755099022671657
"FBLIM1",2.00586878414197,1.83672424226183,2.05777022028638,0.892579853743932,0.372082211863919,0.552995569828762
"ZFP1",7.06319117569527,-0.865446475198542,1.408582688243,-0.614409421911935,0.538944811238355,0.69934143394757
"MRGPRG",5.91808374045426,5.5928619211017,1.01853501512505,5.49108458526095,3.99472968256869e-08,4.96338870730677e-07
"DGAT1",35.1833449479701,-0.335625430052203,0.410018733823589,-0.818561207977893,0.413036807005275,0.591325459852813
"JRKL",153.844356568738,-0.0759214608407012,0.147444470189706,-0.51491562038928,0.606611984981857,0.753909412144553
"SPACDR",14.4297108860885,0.144058884776106,0.343683493536923,0.419161488652143,0.675098115292241,0.805658717341929
"DDX28",431.403365361347,-0.372981839434519,0.113588736429165,-3.28361641444188,0.00102484307871905,0.00478260103402223
"SPDYE3",8.21522613288803,0.110442500906463,0.497652617821474,0.221926896295525,0.824370792348567,0.902732839488944
"GPR19",7.31576743835988,0.857468029982598,0.953348076965634,0.899428079523474,0.368424688227367,0.549274694490828
"POLR1H",8.55551068916311,-1.44906186603438,2.5888675569375,-0.559728079619705,0.57566492641918,0.729235445011505
"CCR10",1.74166514885755,3.16830706317663,1.26133724031519,2.5118635697975,0.0120095507559378,0.0397267765720024
"CYB5D1",464.601292078662,0.0780615710459161,0.0740037654736432,1.05483242030053,0.291501974285075,0.46969688957992
"SEMA4B",390.562281156883,0.537267154448487,0.149227896326804,3.6003131296034,0.00031783418701227,0.0017314061237243
"HEXIM1",333.504278137216,0.346005549839471,0.0947015517426168,3.65364181972284,0.000258546876331444,0.00144201255793101
"HOXB4",7.8433543659178,5.45506428027147,0.938840212918847,5.81042887299397,6.23130030925184e-09,8.9694337298136e-08
"PLA2G6",43.3366366804438,-0.725772218474188,2.02937464390389,-0.35763343188226,0.720617655850808,0.837226598998927
"RIPK4",14.1514509398382,5.5406436440945,1.35512493156468,4.08865892364409,4.33874249899183e-05,0.000294599121771191
"PTGDR2",1.3107299688608,0.714876073423643,1.28582853590524,0.555965319995299,0.578234562796884,0.731282629853246
"LAMP1",4666.72045889929,0.304577723161735,0.0880862747789814,3.45772055778219,0.00054476612161961,0.00278104716820898
"ELOA2",1.81033721500256,0.5251078169346,1.04890813083178,0.50062326861571,0.616636283317886,0.761173367728506
"GPR173",4.56846324403171,3.08160444043185,0.891822786921816,3.45539998037974,0.000549477016901144,0.00279888588239978
"ZNF484",31.5311939206007,0.0241475467787035,0.229699659288662,0.105126611216944,0.916275343600364,0.95610135634284
"DCUN1D2",170.298315111049,0.0947785966441724,0.323169986639669,0.293277843124242,0.76930978805315,0.8685329446541
"TMED9",677.728010566493,-0.113325509879663,0.065490642719212,-1.7304076609164,0.0835574660683674,0.191832695619997
"TRAK2",522.007944992367,0.470086116539822,0.0625227739955398,7.51863819371414,5.53497212857705e-14,1.52809510525755e-12
"WDR53",170.987580246487,0.0696243998620347,0.126241322830017,0.551518300832315,0.581278424786368,0.734123273170268
"TMPRSS11B",2.66406142358224,0.387349909141603,0.98314112194849,0.393992175176147,0.693586816286351,0.818104111084063
"ANXA2",2.14286110270675,-2.13460965922455,2.97697075629649,-0.717040855947178,0.473348887638677,0.644262280118743
"RLIM",448.444586288039,0.010808538800236,0.0760988924462735,0.142032800383618,0.887054097356667,0.938737715417926
"TBL3",2.3882173347178,0.142334051201498,2.89552666302542,0.0491565327368733,0.960794551212603,0.98026519547188
"XPOT",2083.86820658889,-0.214114934260575,0.104158592327069,-2.05566271084225,0.0398150385660897,0.106879141542017
"LYSMD4",8.96637423398002,0.473263360335277,1.36239761736601,0.347375358194078,0.728309343393589,0.842502486902297
"SIMC1",3.64999546932928,-0.697973171683067,0.879090749360401,-0.793971694265798,0.427211910010083,0.603544489384831
"KLHDC8B",12.2354772071095,-0.553098851722057,0.418698772530902,-1.3209946816389,0.186503137544973,0.345476289676705
"STAC3",19.7175711821156,-0.437487158536325,1.25719479224152,-0.347986772802572,0.72785011720481,0.842265410922179
"ASB7",219.837993725097,0.0247831308557065,0.11186066565443,0.221553579273958,0.824661422719774,0.902889140166859
"AEN",1117.45796191059,0.599458323496835,0.0955715971161989,6.27234807814287,3.55643407561427e-10,6.13662699747242e-09
"ANO9",138.087246387781,-0.265431307325069,0.201766882894998,-1.31553455907431,0.188330310604914,0.348265294927404
"COLEC10",1.23085561679732,1.95901722123204,1.56506626393094,1.25171519339483,0.210673661817534,0.375922857772652
"ZNF530",61.6112540400824,0.0234483038616824,0.25406870305165,0.0922911936025257,0.926466684995994,0.961141298638562
"TUBA1B",103.641480747157,-0.147479118038332,0.195807070134269,-0.753185867789158,0.451338230431686,0.625090090586836
"SUMO3",3837.53768646739,-0.128266038106634,0.0365291967956972,-3.51132927515512,0.000445871751575612,0.00233852027270738
"MACC1",117.403667605134,-0.474904080675011,0.256329413154246,-1.8527100531738,0.0639239283043743,0.155639540250279
"CYP2U1",89.6309861146035,-0.362818708865693,0.146475131522091,-2.47699868978083,0.0132492388357583,0.0432574486491975
"GEMIN8",21.6232392033841,-0.568148751328855,0.421386626595707,-1.3482837742593,0.177567128823712,0.333669567966583
"CRADD",41.6471142795483,-0.184270715271428,0.251025766313608,-0.734070920198756,0.462905515639247,0.635246817564785
"CDHR1",8.17909948181214,1.72057921143677,0.788150851099899,2.18305824200485,0.0290315212122291,0.0827998179366963
"RPL17-C18orf32",12.1118646942283,-0.215260070645975,1.2405947037395,-0.173513614073252,0.862247727702744,0.925899217801028
"NPTXR",14.0949332889273,4.48679811981325,0.68321395965077,6.56719327296345,5.127248055164e-11,9.89881568580195e-10
"TPRN",30.0590517743892,-0.587556688141837,0.934151012571947,-0.628973988396319,0.529366085575885,0.691993676461774
"TMEM186",109.716340272657,-0.466500920632501,0.127995802144796,-3.64465797171044,0.000267747637011502,0.00148791802790128
"LCK",322.880570361946,-0.382439603898771,0.182815515858455,-2.09194280968403,0.0364436319446881,0.0994598448723754
"PP2D1",1.73180570759226,0.141145331147451,0.863562585979111,0.163445398676484,0.87016776046727,0.930285980788061
"TSKU",15.6016847875816,0.988736825388032,0.75045210939146,1.31752154869655,0.187663862863306,0.347207071835555
"UXT",928.936793701243,-0.424211809772418,0.0523178007172291,-8.10836472399189,5.13055404328041e-16,1.81130864484508e-14
"MRPL40",166.270749516813,-0.604230458949478,0.165911749766558,-3.64187864813459,0.000270655660008031,0.00149985175863142
"SMTN",307.36763131286,-0.0577327315607988,0.242543331008968,-0.238030587444452,0.811857370548138,0.896313870376474
"DCAF4L1",59.9298266860272,4.9126825054308,0.550255759575909,8.92799833520521,4.33786173495077e-19,2.03672936698165e-17
"TRIM50",2.84495672865863,2.36668153168955,2.03266372326673,1.16432516829986,0.244292260705679,0.416888412261243
"H2AC14",22.4549666775036,-1.15224726601861,0.344433897286199,-3.34533643493625,0.00082182816260781,0.00395417077610255
"TAS1R1",726.323238892357,1.15498204688837,0.128164488338951,9.01171659839066,2.0285597882517e-19,9.68935616506108e-18
"TMEM259",89.8431416476821,0.711448911965656,0.339054080653498,2.09833460961272,0.0358755972507096,0.0981424384559643
"COPB2",1243.39200585142,0.193249726738965,0.132856687982066,1.4545728158228,0.145787561307567,0.290732663433929
"TM2D3",68.7227466909298,0.0264216818326985,0.248925571888662,0.106142898988763,0.915468974900371,0.955603014311518
"ZSCAN30",37.5431546749675,-0.531416481155848,0.748974715862746,-0.709525261535309,0.477998580876693,0.648126422539394
"GPRIN3",79.388483054172,-0.357824433837728,0.192128193474978,-1.86242543255023,0.0625431470601752,0.153146470446325
"TSEN54",355.00201632831,-0.374231741851805,0.0908983900176649,-4.11703377561559,3.83779847185279e-05,0.000263174218109567
"ING1",322.623483792685,-0.0553417105301235,0.0943258643453958,-0.586707695860354,0.557400038255502,0.714277915339854
"BRWD1",438.994094515034,0.158837384439938,0.0901893792880798,1.7611539816965,0.0782123444396278,0.182371831542885
"AHNAK2",9.76156366129364,2.72861108502334,0.555298057438591,4.91377747224533,8.93381454154727e-07,8.73387931526335e-06
"TSSC4",260.234837679352,0.157438653956548,0.165675343093737,0.950284158261686,0.341967886145969,0.521662581540387
"EFNA5",122.975656780137,1.86387318065352,0.191056217315798,9.75562693975415,1.74518990289503e-22,1.120493089282e-20
"IGIP",42.7867889177573,0.109760668962191,0.195793263300172,0.560594716652309,0.575073854044376,0.728687303215399
"INKA1",45.2579207947451,0.227455248155174,0.222403807444842,1.02271292370561,0.306443599077702,0.486107220091818
"VPS33B",79.8759055079214,-1.1964289932222,0.257175340016759,-4.65219174258401,3.28425475561785e-06,2.89131713307071e-05
"NPB",2.22741158780229,2.55911917903562,0.989182041880808,2.58710638758642,0.00967857040677768,0.0331768030531808
"SPDYE8",7.93791166179719,-0.440684073969191,0.432821237436011,-1.01816647579439,0.308598848249272,0.488969065798089
"RIOX2",19.4234616107525,-0.595574729899396,0.892990236999293,-0.666944279145425,0.504807726002775,0.672033648597911
"FAM83F",12.9650114198292,0.583642677886922,0.416614851760145,1.40091663900388,0.161239002487816,0.312165945349482
"ABHD17B",154.348315264641,-0.168075223746,0.150678327401597,-1.11545719045603,0.264654553660792,0.440474012386493
"S1PR5",0.997655824286782,0.8303899366987,3.03207093448507,0.273868901698278,0.784185371037098,0.878002665406448
"TEX19",8.97629125055555,2.61598661726779,0.505492749852583,5.17512193405483,2.27762185651476e-07,2.4620432347165e-06
"TMEM179B",693.455047488799,-0.0253093899390384,0.0874684085098726,-0.289354640952244,0.772310002249728,0.870354091848742
"STAC2",1.35465772990855,2.67691574379446,3.0685492468382,0.872371771954684,0.383005594807344,0.564429297610823
"APOBEC3B",26.0811520839725,3.10365796707662,0.666524561178709,4.65647951755594,3.21662264367341e-06,2.8372050462152e-05
"KNTC1",1413.37792124887,-0.0402708202496415,0.104615144159504,-0.384942548931938,0.700279980891593,0.822764903926084
"MAFA",115.016456087106,1.20507823324113,0.261822867109029,4.60264699774792,4.17154936260604e-06,3.58428768413112e-05
"UBA7",287.352203065823,0.118529921836702,0.178150267113306,0.665336761809709,0.505835122523227,0.672886964566891
"PGP",688.333694716,-0.0656061878113225,0.091333209913637,-0.718316895610683,0.472561914845315,0.643762426973722
"BSG",96.7790333960311,-0.137320542512858,0.38153341034426,-0.359917477184902,0.718908846792139,0.836112370133851
"PIGA",114.402541900826,0.115279807588933,0.333881763066193,0.34527135154153,0.729890382050245,0.843695095781408
"TNK2",832.474107799893,0.832318358986228,0.16992195417156,4.89823909478987,9.66993270115508e-07,9.3936489096935e-06
"TTC32",22.030909039169,0.301836219203521,0.298282000573724,1.01191563226397,0.311578394265977,0.492502937644285
"TUBB2A",1000.40256213365,0.872068990227198,0.0843285097537702,10.3413305034506,4.58132157446771e-25,3.53299234714817e-23
"POU6F1",3.29205156601926,-0.350500373746676,0.966221332521054,-0.362753710717765,0.716788873265112,0.834524282040201
"MED12",1184.25825315451,0.0929916426135748,0.196441730763952,0.473380285603954,0.635941892328921,0.775763686966103
"PMS2P6",101.933911229261,-0.604037848023736,0.178096300434935,-3.39163613476864,0.000694766390378368,0.0034276466235822
"MRPL12",1596.78621017092,-0.554803152747418,0.100590018397326,-5.5154891269228,3.47811248770698e-08,4.39266832390733e-07
"ARHGEF37",9.90158312183304,0.136291532106461,0.436027155677977,0.312575788759169,0.754602974803276,0.859773241718603
"BCL2",11420.9098204564,-0.0772987401909134,0.0489578980184202,-1.57888192344022,0.114363142985833,0.242797420144024
"KCTD11",18.6218892910455,-2.34270472291071,1.64489721921908,-1.42422559630985,0.15438117761002,0.302623938615267
"NUTM1",0.988452633288481,1.53942535332108,1.43564245021384,1.07229021619678,0.283589699854045,0.461092133896965
"H1-10",8484.687409707,-0.479131634942674,0.146601472389841,-3.26825936419364,0.0010821115191735,0.00501905569086705
"NAA38",30.5043211301574,0.95166229311717,0.319778516686435,2.97600446389693,0.00292030611204358,0.0118704080007802
"CCDC87",19.7753673560062,0.285533099003943,0.369475111862452,0.772807395779992,0.439636375800215,0.613872196191196
"CASP9",63.0065186428415,0.0290042797461263,0.194074142360124,0.149449480458381,0.88119897033226,0.935697737420501
"NELFA",5.96990277115115,-2.42662025196261,2.25202780666635,-1.07752677155204,0.281244997192548,0.458738738183378
"SPTBN1",472.61529211964,0.368413883471016,0.120706686656513,3.05214146519808,0.00227214989955052,0.00953915973643412
"CAAP1",677.563004163659,-0.792237622828379,0.131394082308351,-6.02947719494083,1.64490924855452e-09,2.57815057358422e-08
"BCDIN3D",136.579252323905,0.0604386163543272,0.106498735322218,0.567505484186896,0.570370801665881,0.724981453741763
"CISD1",318.929699352748,-0.115725490331425,0.0834551795767974,-1.38667834540972,0.165539866571887,0.318260768545728
"RHOT1",117.928120928627,-0.283129792423601,0.248129532382264,-1.14105640592356,0.253846450950322,0.42813792287763
"C2CD5",551.707052345412,0.157045439724796,0.108846825610945,1.44281138970583,0.149073609808188,0.295111445545995
